Fecha,Acapulco,CDMX,Cancun,Chihuahua,Empalme,Guadalajara,Zacatecas,Mazatlan,Manzanillo,Monterrey,LaPaz,Tucson,Veracruz,Merida
01/02/2013,32.96,7.94,43.56,4.64,8.15,12.3,9.47,27.54,24.93,17.18,NA,3.16,28.75,37.58
02/02/2013,35.26,7.88,38.16,6.26,13.84,12.49,10.62,21.45,37.73,14.72,NA,5.21,33.18,37.31
03/02/2013,43.1,7.51,NA,10.4,25.77,12.81,8.51,24.77,27.71,20.02,NA,11.1,41.74,38.45
04/02/2013,43.05,10.91,30.29,16.4,21.83,15.72,7.4,22.28,30.93,24.06,NA,13.25,34.93,23.41
05/02/2013,35.29,10.75,34.4,14.3,17.52,NA,9.39,24.19,22.79,26.79,NA,12.03,36.17,30.41
06/02/2013,36.07,9.57,33.53,10,13.41,NA,8.72,24.15,30.99,29.45,NA,13.41,34.46,35.37
07/02/2013,28.8,10.4,31.24,6.47,10.42,12.19,5.46,21.67,30.89,23.59,NA,9.66,32.27,25.72
08/02/2013,41.2,10.8,29.27,6.66,8.54,11.85,5.61,20.1,31.2,24.94,NA,7.09,33.86,28.09
09/02/2013,32.44,12.3,32.73,11.5,11.41,11.5,8.16,19.69,33.86,26.21,NA,10.05,32.07,31.71
10/02/2013,29.71,9.04,NA,9.04,7.2,11.34,8.68,24.03,27.12,22.97,NA,5.47,33.72,22.83
11/02/2013,28.87,7.37,26.68,8.29,8.25,10.71,8.73,38.09,25.45,22.12,NA,4.91,23.13,25.44
12/02/2013,25.87,5.92,39.99,5.03,8.67,14.56,NA,32.64,30.07,19.92,NA,7.05,20.79,26.36
13/02/2013,25.54,3.53,28.24,3.79,NA,13.29,14.42,14.92,25.62,19.1,NA,NA,21.32,21.23
14/02/2013,25.48,4.77,29.4,3.94,NA,10.68,3.98,11.67,28.48,8.77,NA,5.1,39.4,33.45
15/02/2013,28.49,6.9,41.18,4.99,NA,8.46,NA,11.99,24.11,10.65,NA,6.25,38.34,31.42
16/02/2013,30.31,13.02,41.46,3.98,NA,12.45,5.88,25.72,NA,16.31,NA,3.33,38.86,32.61
17/02/2013,32.53,12.27,18.79,4.43,NA,4.01,10.21,21.73,23.48,16,NA,4.93,35.56,14.47
18/02/2013,35.25,10.62,19.86,4.96,NA,10.48,8.14,21.26,21.97,19.74,NA,5.56,28.85,14.87
19/02/2013,34.98,9.81,33.54,10,18.5,9.59,8.78,19.69,22.23,20.46,NA,6.2,26.87,24.91
20/02/2013,33.7,6.97,34.12,2.98,NA,11.63,9.27,17.28,29.5,29.58,NA,11.27,29.66,35.46
21/02/2013,27.14,7.69,35.47,3.74,7.09,13.11,9.67,19.45,30.28,14.6,NA,8.78,30.07,29.48
22/02/2013,28.24,8.43,39.83,4.18,8.78,10.95,11.02,32.69,27.52,16.17,NA,9.59,27.08,27.85
23/02/2013,NA,5.53,23.93,3.04,NA,15.7,12.48,19.31,29.8,23.07,NA,6.6,30.67,21.53
24/02/2013,28.44,7.09,NA,3.22,8.5,15.11,9.53,20.48,30.46,20.27,NA,8.82,40.47,30.11
25/02/2013,31.79,6.36,NA,3.12,NA,12.71,7.96,22.55,29.31,13.96,NA,3.89,28.5,27.7
26/02/2013,38.56,12.27,33.05,2.13,NA,13.54,10.92,13.74,35.42,3.87,NA,5.03,35,39
27/02/2013,36,11.19,40.6,3.64,NA,11.52,8.99,17.91,31.29,8.82,NA,2.54,33.83,37.63
28/02/2013,36.7,12.38,44.13,5.29,NA,15.67,10.46,19.62,32.55,14.67,NA,4.6,NA,49.61
01/03/2013,37.48,14.74,52.4,2.3,NA,15.71,9.64,14.74,33.12,8.4,NA,3.97,37.47,36.07
02/03/2013,37.52,10.08,33.14,3.27,NA,7.27,1.78,3.52,NA,5.68,NA,6.84,30.98,23.54
03/03/2013,16.15,1.64,15.99,3.26,NA,3.21,2.59,5.57,27.72,7,NA,6.44,14.71,13.93
04/03/2013,30.87,2.31,13.7,2.53,NA,4.32,NA,14.64,21.78,5.84,NA,9.36,11.3,9.25
05/03/2013,28.2,2.85,22.19,NA,NA,5.58,7.23,7.23,18.74,5.2,NA,6.63,14.61,9.96
06/03/2013,31.31,7.06,16.21,9.52,NA,10.22,6.62,13.97,NA,11.76,NA,13.78,25.99,18.22
07/03/2013,28.52,9.23,25.26,7.49,NA,12.88,9.49,21.5,18.35,15.57,NA,5.86,27.58,21.16
08/03/2013,36.61,NA,15.47,14.6,NA,14.67,11.74,21.78,22.97,29.47,NA,15.23,28.69,20.83
09/03/2013,34.55,12.45,17.3,7.78,NA,23.16,15.5,22.58,31.25,29.29,NA,10.62,31.93,15.62
10/03/2013,36.37,10.06,31.81,5.84,NA,8.69,3.58,15.84,24.46,NA,NA,12.62,38.48,22.7
11/03/2013,41.83,12.02,35.67,4.83,NA,6.87,3.98,8.73,19.97,NA,NA,7.48,43.34,35.17
12/03/2013,39.26,11.07,51.38,3.12,NA,8.18,5.87,14.02,13.04,5.18,NA,6.21,37.53,45.29
13/03/2013,46.15,12.18,42.74,3.97,NA,10.51,9.97,14.87,30.89,10.08,NA,7.25,36.27,35.36
14/03/2013,77.32,16.11,25.6,3.21,NA,17.52,9.9,23.06,33.06,15.09,NA,NA,34.38,23.57
15/03/2013,46.52,16.54,20.54,3.93,NA,22.09,15.75,28.56,38.57,15.11,NA,6.11,43.12,19.22
16/03/2013,44.1,16.1,25.02,5.16,NA,14.65,10.34,24.86,30.15,15.03,NA,2.93,35.86,30.24
17/03/2013,36.49,7.73,36.72,4.87,NA,12.34,8.44,25.64,NA,NA,NA,7.15,35.9,35.02
18/03/2013,32.39,7.92,48.43,6.03,NA,8.52,7.55,17.14,NA,NA,NA,7.83,30.53,41.32
19/03/2013,22.04,10.41,39.52,6.01,NA,8.43,4.75,13.2,NA,NA,NA,13.31,20.76,40.03
20/03/2013,27.31,10.69,34.16,7.04,NA,8.16,5.58,15.93,NA,NA,NA,9.91,33.44,30.6
21/03/2013,28.73,12.1,33.45,9.62,NA,8.79,8.24,20.16,NA,NA,NA,9.5,40.99,36.82
22/03/2013,49.9,11.4,34.8,5.5,NA,11.01,4.97,25.24,NA,22.08,NA,10.75,35.73,35.74
23/03/2013,33.93,8.21,NA,8.13,NA,9.63,2.24,16.04,NA,14.41,NA,6.86,25.62,29.04
24/03/2013,36.8,7.96,32.95,5.96,NA,NA,2.3,10.15,NA,23.14,NA,NA,26.04,33.9
25/03/2013,29.19,9.49,43.29,7.51,NA,NA,2.98,15.22,NA,10.41,NA,5.64,43.06,35.77
26/03/2013,26.21,11.83,39.38,7.89,NA,12.46,10.6,24.53,NA,NA,17.65,6.12,40.31,40.48
27/03/2013,32.45,11.57,32.39,9.92,NA,12.97,8.51,18.8,NA,22.84,15.44,NA,37,26.37
28/03/2013,41.85,13.4,23.24,9.93,NA,12.52,7.58,19.73,NA,28.3,12.99,9.47,34.79,27.4
29/03/2013,44.55,13.42,23.28,11.8,NA,13.15,6.61,25.87,NA,25.4,20.56,11.82,NA,25.22
30/03/2013,41.41,11.39,NA,10.3,NA,14.37,8.9,19.33,NA,28.94,19.68,7.71,35.31,27.98
31/03/2013,42.15,13.54,28.63,13.2,NA,9.32,9.95,24.64,NA,26.22,19.26,8.87,33.34,28.77
01/04/2013,44.99,12.27,39.79,7.76,NA,12.88,10.74,28.19,NA,35.24,16.32,8.03,35.65,36.11
02/04/2013,44.96,13.33,41.5,7.78,NA,9.94,7.01,19.03,NA,36.89,10.08,6.67,41.2,39.52
03/04/2013,38.26,8.59,36.52,6.76,NA,14.73,2.39,12.35,NA,31.28,10.72,8.67,44.16,34.29
04/04/2013,36.36,9.18,34.96,5.35,NA,9.01,2.29,12.53,NA,20.28,13.2,7.02,51.34,42.52
05/04/2013,39.69,14.42,40.18,7.89,NA,1.04,9.72,17.91,NA,11.59,12.71,11.19,39.95,39.91
06/04/2013,38.97,13.07,24.6,7.72,NA,13.78,10.26,16.29,NA,29.7,10.35,11.27,26.53,21.75
07/04/2013,43.91,17.54,23.67,5.92,NA,14.41,6.78,16.26,NA,21.96,9.55,12.65,34.41,18.57
08/04/2013,34.11,16.88,27.5,7.24,NA,17.07,8.29,14.77,NA,24.87,NA,13.38,36.62,22.8
09/04/2013,32.05,10.12,35.5,5.69,NA,8.19,4.6,15.26,NA,14.23,12.51,13.38,39.2,32.43
10/04/2013,28.46,8.35,33.07,10.2,NA,7.92,2.66,18.43,NA,21.02,11.37,8.58,35.55,25.27
11/04/2013,32.09,6.33,29.26,5.17,NA,6.84,2.86,13.53,NA,16.71,8.33,10.56,27.86,36.64
12/04/2013,38.81,5.42,41.2,6.45,NA,9.84,1.89,15.2,NA,15.99,8.35,9.14,47.48,44.94
13/04/2013,32.92,9.79,41.41,8.23,NA,4.63,3.36,16.81,NA,28.38,7.03,10.55,43,48.25
14/04/2013,31.75,4.57,36.04,7.51,NA,5.56,0.84,13.2,NA,21.86,9.89,10.11,33.07,37.51
15/04/2013,33.01,5.66,31.9,6.49,NA,7.22,2.83,12.61,NA,28.73,NA,9.66,30.41,51.67
16/04/2013,31.08,9.8,33.65,3.27,NA,12.51,7.86,19.61,21.91,32.16,13.62,7.35,30.37,31.99
17/04/2013,44.61,11.83,NA,4.97,NA,16.92,3.56,23.56,25.34,28.61,12.74,10.41,39.21,31.14
18/04/2013,31.55,9.17,33.85,6.2,NA,11.77,8.49,23.69,27.91,19.49,17.41,3.98,34.16,28.02
19/04/2013,39.71,12.81,35.1,4.04,NA,11.38,6.52,22.06,26.65,18.91,7.66,3.23,NA,24.03
20/04/2013,35.33,12.85,36.75,3.86,NA,5.58,4.79,18.8,29.41,NA,5.2,4.45,37,55.22
21/04/2013,38.53,12.25,35,NA,NA,8.91,NA,19.43,25.47,15.73,6.23,6.54,36.78,48.8
22/04/2013,42.33,11.7,36.1,4.54,NA,10.39,3.51,16.02,23.61,20.35,NA,7.25,41.22,41.29
23/04/2013,41.66,13.69,35.74,6.53,NA,11.92,6.52,16.17,21.33,25.39,8.69,6.74,42.99,34.49
24/04/2013,48.15,18.27,29.99,7.15,NA,8.45,3.04,19.33,27.56,34.28,9.74,8.67,49.38,28.97
25/04/2013,49.65,23.03,37.63,11.6,NA,16.17,8.15,12.58,NA,30.44,10,10.56,46.49,31.08
26/04/2013,46.37,21.24,31.91,5.85,NA,16.9,14.31,17.97,25.17,25.95,11.24,6.42,39.97,33.86
27/04/2013,50.71,16.43,27.81,6.27,NA,17.81,13.62,25.68,18.99,29.9,15.02,7.86,37.38,33.44
28/04/2013,34.31,16.33,37.26,14.2,NA,12.66,9.13,18.28,32.77,39.89,10.12,7.41,46.13,29.34
29/04/2013,27.87,10.25,33.47,12.3,NA,8.86,3.85,13.99,29.23,33.13,10.42,6.99,54.41,36.95
30/04/2013,28.39,8.82,38.85,9.39,NA,4.49,5.49,NA,15.11,22.58,11.58,7.91,50.05,41.91
01/05/2013,32.28,6.87,42.09,9.16,NA,9.78,2.87,15.53,14.61,22.65,6.92,6.32,41.21,49.42
02/05/2013,25.21,9.9,41.88,8.57,NA,6.23,6.64,18.66,17.56,39.88,9.47,8.31,32.45,44.41
03/05/2013,28.84,15.39,11.68,9.11,NA,14.14,12.68,33.61,17.45,18.87,13.64,5.27,38.25,35.47
04/05/2013,29.08,NA,30.46,15.8,NA,9.39,13.75,16.55,19.03,18.96,15.52,6.92,38.87,29.54
05/05/2013,29.07,5.15,NA,12.5,NA,4.25,3.97,22.57,9.67,24.43,14.62,8.28,35.8,35.54
06/05/2013,NA,13.13,47.7,10.8,NA,8.77,8.07,30.52,20.73,26.16,20.47,18.1,37.62,37.43
07/05/2013,31.6,10.3,30.21,9.71,NA,13.66,7.34,28.85,24.88,32.07,19.17,12.26,44.22,35.09
08/05/2013,29.66,11.95,29.36,7.97,NA,8.78,8.42,27.57,20.53,26.56,21.01,13.72,50.59,40.12
09/05/2013,31.91,11.46,33.06,13.3,NA,11.07,10.92,31.75,22.42,NA,21.65,17.03,45.33,31.73
10/05/2013,34.88,12.94,NA,8.31,NA,14.9,10.14,27.1,25.96,26.06,15.68,14.78,31.07,29.13
11/05/2013,33.41,16.05,NA,13.9,NA,13.26,9.09,26.4,28.47,33.85,9.24,16.78,30.86,31.81
12/05/2013,35.13,19.17,28.14,15.9,NA,13.25,14.44,17.89,30.17,35.33,10.92,12.84,42.97,32.26
13/05/2013,48.05,22.88,37.04,18.4,NA,21.98,17.87,19.87,38.98,36.04,15.16,15.02,NA,32.21
14/05/2013,NA,24.04,39.58,17,NA,25.52,20.58,20.75,34.54,34.85,11.6,14.78,53.87,39.22
15/05/2013,45.14,18.16,37.84,8.88,NA,26,19.13,19.93,36.86,43.57,13.77,15.95,39.62,43.15
16/05/2013,43.53,17.52,49.37,12,NA,24.12,15.68,18.7,35.54,23.28,11.69,10.05,41.77,39.41
17/05/2013,45.1,17.25,42.04,12.2,NA,20.15,18.02,29.71,37.05,34.76,12.92,8.08,43.63,42.07
18/05/2013,51.15,17.62,52.24,7.7,NA,20.94,17.84,28.37,44.64,34.05,16.44,9.29,47.04,40.24
19/05/2013,44.06,21.31,48.2,3.98,NA,18.49,14.08,24.27,42.02,35.38,9.09,12.71,47.84,50.42
20/05/2013,48.79,19.3,40.38,4.33,NA,17.98,13.21,24.63,34.16,27.93,8.16,11.98,46.26,41.61
21/05/2013,50.33,18.26,43.09,4.83,NA,11.9,12.46,18.7,40.08,NA,6.89,6.92,42.42,38.47
22/05/2013,48.07,17.84,55.49,7.31,NA,6.61,14.98,21.61,38.81,38.67,9.64,10.78,41.99,40.97
23/05/2013,NA,17.72,46.64,NA,NA,18.25,15.1,30.08,46.85,32.75,8.55,10.61,49.04,37.79
24/05/2013,NA,19.62,44.93,21.3,NA,24.6,13.86,31.5,46.97,42.18,11.72,13.71,45.4,44.27
25/05/2013,NA,20.8,39,20,NA,24.98,21.05,29.07,43.85,32.72,14.96,13.1,45.21,42.39
26/05/2013,NA,24.52,33.64,20,NA,27.81,19.99,32.9,47.46,38.97,NA,6.97,61.04,29.01
27/05/2013,NA,23.61,36.09,12.9,NA,30.22,15.52,43.44,50.28,30.55,NA,9.69,55.17,42.34
28/05/2013,NA,20.09,50.33,16.4,NA,28.44,16.04,36.84,45.86,33.39,10.05,6.68,54.43,55.37
29/05/2013,NA,18.94,53.51,6.06,NA,17.69,24.4,25.88,NA,NA,12.99,13.39,47.87,52.89
30/05/2013,NA,21.02,55.46,6.99,NA,15,12.07,24.41,NA,37.2,16.14,19.71,53.74,57.34
31/05/2013,51.97,10.22,57.12,8.56,NA,19.65,19.1,23.58,35.56,35.66,13.3,23.79,60.56,54.95
01/06/2013,49.08,14.58,60.82,17.9,NA,22.69,15.92,36.31,44.35,NA,12.25,14.47,58.18,59.62
02/06/2013,53.11,20.56,NA,21.8,NA,22.83,14.24,44.34,48.41,42.86,14.6,17.48,60.94,58.38
03/06/2013,58.31,20.87,64.23,23,NA,26.05,16.11,50.47,47.03,NA,24.54,8.8,59.17,58.26
04/06/2013,60.67,16.75,58.58,22.7,NA,29.43,16.62,46.6,49.78,NA,24.65,21.49,50.4,52.58
05/06/2013,63.64,11.81,61.05,16.8,NA,NA,16.49,47.53,54.26,21.63,25.94,9.48,42.86,47.87
06/06/2013,55.27,7.66,58.1,13.3,NA,32.77,14.03,48.73,53.56,26.35,17.58,NA,39.34,44.9
07/06/2013,59.95,8.14,60.94,25.9,NA,29.79,15.34,41.8,NA,39.66,9.48,13.37,39.37,60.98
08/06/2013,54.08,18.88,NA,21.6,NA,32.23,19.21,38.87,46.96,43.98,15.62,12.79,48.59,59.19
09/06/2013,55.56,24.35,40.33,18.2,NA,21.59,14.2,40.5,48.1,33.9,19.56,13.34,46.47,48.35
10/06/2013,63.4,19.08,42.9,20.4,NA,26.59,19.45,52.01,44.68,NA,32.27,12.61,54.9,43.43
11/06/2013,60.09,NA,48.14,13.7,NA,29.99,22.49,47.36,52.87,40.92,29.42,12.99,59.83,45.82
12/06/2013,60.52,23.47,45.14,15,NA,NA,24.29,48.54,53.31,46.81,31.42,15.24,56.68,46.64
13/06/2013,57.67,41.71,42.38,25.4,NA,36.58,22.55,49.27,55.85,50.49,27.24,20.21,63.07,42.91
14/06/2013,59.26,23.53,38.82,26.6,NA,29.22,23.64,50.41,56.55,50.37,32.53,26.45,49.72,48.16
15/06/2013,63.75,23.78,38.54,31.2,NA,30.97,30.14,48.19,NA,46.14,33,27.19,45.76,42.6
16/06/2013,49.79,16.76,36.69,27.6,NA,38.74,25.24,54.37,56.71,53.37,30.43,25.36,43.8,38.12
17/06/2013,55.16,21.75,51.64,29.4,NA,38.01,21.52,57.85,50.98,48.55,29.24,13.04,45.16,40.14
18/06/2013,53.81,14.52,56.09,26.8,NA,29.83,20.49,55.18,45.11,38.63,30.36,NA,42.34,52.44
19/06/2013,62.77,19.41,47.12,26.7,NA,25.04,15.55,51.64,51.3,32.88,28.98,7.26,60.85,50.26
20/06/2013,59.93,26.75,40.37,24.6,NA,25.93,15.75,53.58,50.76,34.08,30.05,6.17,53.9,42.64
21/06/2013,59.19,28.8,37.33,23.9,NA,31.09,20.65,52.84,58.65,30.36,28.91,10.76,59.98,37.39
22/06/2013,60.93,25.47,45.32,29.2,NA,34.44,21.53,48.54,59.75,32.88,32.13,6.95,58.16,39.83
23/06/2013,62,25.35,53.82,25.2,NA,34.14,16,53.04,60,35.64,26.78,6.96,59.46,41.89
24/06/2013,63.13,22.82,44.29,28.4,NA,33.66,20.83,57.84,65.79,40.2,36.54,11.47,NA,40.47
25/06/2013,57.86,22.99,41.21,28.3,NA,35.61,17.39,53.34,62.89,33.49,41.64,9.7,55,42.14
26/06/2013,56.78,21.08,43.68,29.2,NA,35.32,19.85,59.53,62.9,36.62,51.69,11.23,49.74,45.31
27/06/2013,55.36,16.78,46.9,22.9,NA,30.14,19.59,58.22,54.14,27.09,49.32,20.34,59.83,48.7
28/06/2013,51.46,13.55,48.2,17.5,NA,NA,15.51,54.59,NA,32.79,54.02,19.1,55.01,49.32
29/06/2013,54.79,20.02,51.23,18.7,NA,29.77,15.38,52.32,54.05,31.17,43.79,23.86,45.74,49.34
30/06/2013,53.53,14.49,54.21,20.7,NA,NA,14.17,54.76,55.52,30.02,42.93,27.28,46.22,47.62
01/07/2013,55.78,13.07,60.24,24.8,NA,27.89,15.52,53.44,58.34,40.1,NA,35.06,46.58,43.56
02/07/2013,53.74,15.55,61.91,26.7,NA,29.6,20.87,56.43,57.63,44.43,45.32,36.76,44.1,53.5
03/07/2013,52.74,18.7,58.11,24.7,NA,33.2,23.69,56.6,53.85,34.07,40.27,30.1,49.5,58.58
04/07/2013,62.35,22.81,47.35,23.3,NA,34.01,27.34,56.86,NA,39.41,NA,34.93,62.8,55.54
05/07/2013,63.64,28.75,51.82,23,NA,36.26,23.54,60.13,58.21,34.1,43.11,41.11,59.71,51.59
06/07/2013,60.44,25.38,54.51,24,NA,35.24,22.76,56.98,63.97,35.44,44.77,37.33,59.73,50.19
07/07/2013,57.48,25.73,56.57,24.9,NA,35.25,24.91,55.61,62.18,37.63,41.28,34.57,54.42,35.02
08/07/2013,51.68,25.4,40.3,26.6,NA,35.22,28.37,62.94,57.75,47.64,56.48,38.76,50.22,50.05
09/07/2013,53.71,18.28,43.37,35,NA,30.89,27.47,46.28,51.09,51.21,47,48.77,47.75,NA
10/07/2013,53.53,21.73,45.63,34,NA,33.46,23.57,52.42,60.41,42.6,49.65,48.06,49.24,48.33
11/07/2013,53.89,21.24,46.88,28.3,NA,10.71,21.69,58.5,53.21,41.96,47.13,47.82,51.64,48.34
12/07/2013,55.67,23.02,49.18,27.4,NA,32.06,18.08,58.96,52.02,38.64,44.41,45.7,52.52,57.91
13/07/2013,52.2,23.36,48.78,30.7,NA,33.56,20.69,55.24,51.69,34.4,47.82,43.93,53.9,51.48
14/07/2013,55.04,21.7,NA,22.3,NA,32.8,18.45,60.93,49.95,35.47,47.7,43.9,54.67,55.53
15/07/2013,57.64,18.73,54.56,26.2,NA,31.41,18.48,57.61,50.51,34.31,35.63,37.04,50.68,NA
16/07/2013,54.88,17.58,47.82,37.3,NA,36.56,26.2,56.15,58.87,45.41,44.08,44.88,46.95,49.84
17/07/2013,48.41,22.73,56.7,38.2,NA,32.65,25.9,59.83,57.17,50.59,44.06,41.81,58.69,49.43
18/07/2013,48.6,23.15,57.09,38,NA,34.83,22.63,55.53,45.61,48.7,57.77,35.01,53.75,54.65
19/07/2013,57.08,23.56,NA,37.8,NA,33.18,26.07,55.37,NA,NA,44.6,42.5,53.05,54.26
20/07/2013,55.82,21.63,50.75,NA,NA,35.38,27.3,53.51,54.31,NA,42.88,47.12,56.28,43.52
21/07/2013,52.85,22.92,55.02,30.5,NA,34.38,26.22,47.66,NA,53.55,47.42,47.76,55.27,49.43
22/07/2013,58.73,21.23,41.97,37,NA,34.99,26.77,43.84,NA,52.1,45.18,44.12,57.92,36.63
23/07/2013,51.61,18.76,38.29,36,NA,34.93,23.52,55.99,NA,41.83,38.56,41.3,59.9,38.16
24/07/2013,60.03,21.38,39.19,36,NA,32.19,19.25,58.14,NA,41.12,42.72,43.28,55.71,38.67
25/07/2013,53.48,22.45,39.07,32.3,NA,31.87,NA,53.93,NA,32.03,44.02,50.65,52.59,36.71
26/07/2013,59.08,18.25,36.43,31.3,NA,34.89,14.43,50.45,NA,37.05,44.66,47.8,46.36,35.88
27/07/2013,49.84,12.79,34.67,36,NA,28.59,20.3,59.86,NA,44.41,NA,46.51,44.89,37.24
28/07/2013,43.1,16.25,33.32,NA,NA,26.41,24.18,66.07,NA,42.85,42.66,31.71,45.47,35.34
29/07/2013,64.64,16.56,41.55,34.8,NA,29.41,19.08,59.77,NA,41.82,48.93,27.43,43.17,39.04
30/07/2013,57.24,16.34,46.2,34.2,NA,35.79,12.66,52.69,NA,33.18,46.18,32.56,43.17,41.27
31/07/2013,56.33,22.22,48.81,32.7,NA,27.6,13.59,53.39,48.86,29.74,43.37,37.42,NA,44.12
01/08/2013,56.29,22,50.24,29.9,NA,30.81,15.8,55.28,NA,37.05,46.8,42.75,NA,59.81
